date,acute,icu,total_hospit,total_hospit_avg,new_tests,new_tests_avg,total_tests,positives,pos,pos_avg,cases,new_cases,avg_new_cases,deaths,new_deaths,avg_new_deaths
2022-04-09,122,28,150,141.14285714285714,31949,23690.285714285714,19715672,710,0.0222,0.022099999999999998,1016029,671,458.14285714285717,NA,NA,NA
2022-04-10,114,26,140,142,24154,23961.428571428572,19739826,621,0.025699999999999997,0.023700000000000002,1016538,509,492.7142857142857,NA,NA,NA
2022-04-11,117,25,142,143.57142857142858,13219,24279.14285714286,19753045,448,0.0339,0.0242,1016971,433,510.7142857142857,14113,NA,NA
2022-04-12,123,23,146,145.42857142857142,18899,24930.14285714286,19771944,490,0.0259,0.0253,1017470,499,539.1428571428571,14121,8,NA
2022-04-13,113,22,135,144.71428571428572,15534,24134.285714285714,19787478,551,0.0355,0.026099999999999998,1017926,456,529,14127,6,NA
2022-04-14,106,23,129,143.28571428571428,26614,23913.714285714286,19814092,839,0.0315,0.0276,1018701,775,569.5714285714286,14131,4,NA
2022-04-15,120,24,144,140.85714285714286,21962,21761.571428571428,19836054,868,0.0395,0.030600000000000002,1019487,786,589.8571428571429,14134,3,NA
2022-04-16,120,22,142,139.71428571428572,23917,20614.14285714286,19859971,884,0.037000000000000005,0.0327,1020351,864,617.4285714285714,14137,3,NA
2022-04-17,112,20,132,138.57142857142858,17004,19592.714285714286,19876975,817,0.048,0.0359,1021019,668,640.1428571428571,NA,NA,NA
2022-04-18,130,20,150,139.71428571428572,10097,19146.714285714286,19887072,668,0.0662,0.0405,1021558,539,655.2857142857143,NA,NA,NA
2022-04-19,127,27,154,140.85714285714286,16370,18785.428571428572,19903442,607,0.0371,0.0421,1022225,667,679.2857142857143,14143,NA,NA
2022-04-20,127,26,153,143.42857142857142,15608,18796,19919050,742,0.0475,0.0438,1022861,636,705,14148,5,NA
2022-04-21,140,30,170,149.28571428571428,27294,18893.14285714286,19946344,1165,0.042699999999999995,0.0454,1023905,1044,743.4285714285714,14154,6,NA
2022-04-22,138,28,166,152.42857142857142,27946,19748,19974290,1160,0.0415,0.045700000000000005,1024920,1015,776.1428571428571,14158,4,NA
2022-04-23,157,28,185,158.57142857142858,36085,21486.285714285714,20010375,1148,0.0318,0.045,1025925,1005,796.2857142857143,14161,3,NA
2022-04-24,139,32,171,164.14285714285714,21394,22113.428571428572,20031769,1021,0.04769999999999999,0.0449,1026708,783,812.7142857142857,NA,NA,NA
2022-04-25,151,33,184,169,12022,22388.428571428572,20043791,596,0.0496,0.0426,1027188,480,804.2857142857143,NA,NA,NA
2022-04-26,165,32,197,175.14285714285714,15879,22318.285714285714,20059670,932,0.0587,0.045599999999999995,1028026,838,828.7142857142857,14171,NA,NA
2022-04-27,171,28,199,181.71428571428572,20687,23043.85714285714,20080357,997,0.0482,0.045700000000000005,1028752,726,841.5714285714286,14177,6,NA
2022-04-28,153,30,183,183.57142857142858,33628,23948.714285714286,20113985,1385,0.0412,0.0455,1030144,1392,891.2857142857143,14185,8,NA
2022-04-29,162,32,194,187.57142857142858,33575,24752.85714285714,20147560,1620,0.0483,0.04650000000000001,1031533,1389,944.7142857142857,14192,7,NA
2022-04-30,174,28,202,190,27660,23549.285714285714,20175220,1423,0.051399999999999994,0.0493,1032775,1242,978.5714285714286,14198,6,NA
2022-05-01,170,30,200,194.14285714285714,17388,22977,20192608,936,0.0538,0.050199999999999995,1033503,728,970.7142857142857,NA,NA,NA
2022-05-02,174,30,204,197,10329,22735.14285714286,20202937,605,0.058600000000000006,0.051500000000000004,1034002,499,973.4285714285714,NA,NA,NA
2022-05-03,188,31,219,200.14285714285714,25085,24050.285714285714,20228022,1247,0.049699999999999994,0.050199999999999995,1035008,1006,997.4285714285714,14213,NA,NA
2022-05-04,195,28,223,203.57142857142858,19661,23903.714285714286,20247683,1372,0.0698,0.0533,1036338,1330,1083.7142857142858,14215,2,NA
2022-05-05,201,31,232,210.57142857142858,25446,22734.85714285714,20273129,1733,0.0681,0.0571,1037863,1525,1102.7142857142858,14217,2,NA
2022-05-06,207,29,236,216.57142857142858,30667,22319.428571428572,20303796,2203,0.0718,0.0605,1039776,1913,1177.5714285714287,14221,4,NA
2022-05-07,226,26,252,223.71428571428572,47497,25153.285714285714,20351293,2242,0.0472,0.0599,1041621,1845,1263.7142857142858,14230,9,NA
2022-05-08,226,32,258,232,27674,26622.714285714286,20378967,1554,0.0562,0.0602,1042836,1215,1333.2857142857142,NA,NA,NA
2022-05-09,240,35,275,242.14285714285714,26318,28906.85714285714,20405285,1512,0.0575,0.06,1044095,1259,1441.857142857143,NA,NA,NA
2022-05-10,282,29,311,255.28571428571428,26014,29039.571428571428,20431299,1716,0.066,0.062400000000000004,1045721,1626,1530.4285714285713,14240,NA,NA
2022-05-11,283,26,309,267.57142857142856,22236,29407.428571428572,20453535,1783,0.0802,0.0638,1047261,1540,1560.4285714285713,14245,5,NA
2022-05-12,281,29,310,278.7142857142857,36019,30917.85714285714,20489554,2670,0.0741,0.0647,1049471,2210,1658.2857142857142,14254,9,NA
2022-05-13,301,35,336,293,49327,33583.57142857143,20538881,2763,0.055999999999999994,0.062400000000000004,1051938,2467,1737.4285714285713,14255,1,NA
2022-05-14,315,37,352,307.2857142857143,43095,32954.71428571428,20581976,3003,0.0697,0.06570000000000001,1054547,2609,1846.5714285714287,14259,4,NA
2022-05-15,301,38,339,318.85714285714283,25687,32670.85714285714,20607663,2327,0.0906,0.0706,1056418,1871,1940.2857142857142,NA,NA,NA
2022-05-16,325,39,364,331.57142857142856,18641,31574.14285714286,20626304,1855,0.09949999999999999,0.0766,1057951,1533,1979.4285714285713,NA,NA,NA
2022-05-17,365,38,403,344.7142857142857,23978,31283.285714285714,20650282,2228,0.0929,0.08039999999999999,1060243,2292,2074.5714285714284,14277,NA,NA
2022-05-18,360,43,403,358.14285714285717,29779,32360.85714285714,20680061,2222,0.0746,0.0796,1062235,1992,2139.1428571428573,14280,3,NA
2022-05-19,370,49,419,373.7142857142857,37804,32615.85714285714,20717865,3204,0.0848,0.0812,1065005,2770,2219.1428571428573,14283,3,NA
2022-05-20,378,48,426,386.57142857142856,46557,32220.14285714286,20764422,3508,0.0753,0.0839,1068021,3016,2297.5714285714284,14286,3,NA
2022-05-21,378,54,432,398,34633,31011.285714285714,20799055,2835,0.0819,0.0857,1070205,2184,2236.8571428571427,14288,2,NA
2022-05-22,368,52,420,409.57142857142856,29509,31557.285714285714,20828564,2368,0.0802,0.0842,1072053,1848,2233.5714285714284,NA,NA,NA
2022-05-23,394,58,452,422.14285714285717,18706,31566.571428571428,20847270,1987,0.10619999999999999,0.0851,1073657,1604,2243.714285714286,NA,NA,NA
2022-05-24,405,63,468,431.42857142857144,21667,31236.428571428572,20868937,2250,0.1038,0.0867,1076139,2482,2270.8571428571427,14302,NA,NA
2022-05-25,425,67,492,444.14285714285717,35938,32116.285714285714,20904875,2387,0.0664,0.0855,1078122,1983,2269.5714285714284,14314,12,NA
2022-05-26,430,63,493,454.7142857142857,40453,32494.714285714286,20945328,3238,0.08,0.0849,1080747,2625,2248.8571428571427,14325,11,NA
2022-05-27,452,56,508,466.42857142857144,38806,31387.428571428572,20984134,3096,0.07980000000000001,0.0855,1083424,2677,2200.4285714285716,14327,2,NA
2022-05-28,416,56,472,472.14285714285717,30846,30846.428571428572,21014980,2572,0.0834,0.0857,1085628,2204,2203.285714285714,14330,3,NA
2022-05-29,410,51,461,478,29112,30789.714285714286,21044092,2375,0.0816,0.0859,1087460,1832,2201,NA,NA,NA
2022-05-30,417,51,468,480.2857142857143,21495,31188.14285714286,21065587,2048,0.0953,0.0843,1088992,1532,2190.714285714286,NA,NA,NA
2022-05-31,410,51,461,479.2857142857143,16483,30447.571428571428,21082070,1471,0.0892,0.08220000000000001,1090136,1144,1999.5714285714287,NA,NA,NA
2022-06-01,426,50,476,477,27911,29300.85714285714,21109981,1663,0.0596,0.08130000000000001,1091909,1773,1969.5714285714287,14346,NA,NA
2022-06-02,446,48,494,477.14285714285717,23407,26865.714285714286,21133388,1753,0.07490000000000001,0.0805,1093414,1505,1809.5714285714287,14353,7,NA
2022-06-03,459,50,509,477.2857142857143,35399,26379,21168787,3063,0.08650000000000001,0.0815,1095903,2489,1782.7142857142858,14362,9,NA
2022-06-04,461,50,511,482.85714285714283,27339,25878,21196126,2698,0.0987,0.0837,1098271,2368,1806.142857142857,14367,5,NA
2022-06-05,428,58,486,486.42857142857144,26768,25543.14285714286,21222894,1941,0.0725,0.0824,1099742,1471,1754.5714285714287,NA,NA,NA
2022-06-06,417,57,474,487.2857142857143,12594,24271.571428571428,21235488,1453,0.11539999999999999,0.08529999999999999,1100899,1157,1701,NA,NA,NA
2022-06-07,433,59,492,491.7142857142857,26330,25678.285714285714,21261818,1716,0.0652,0.0818,1102725,1826,1798.4285714285713,14384,NA,NA
2022-06-08,406,68,474,491.42857142857144,15357,23884.85714285714,21277175,1636,0.1065,0.0885,1104084,1359,1739.2857142857142,14387,3,NA
2022-06-09,401,64,465,487.2857142857143,26706,24356.14285714286,21303881,2114,0.07919999999999999,0.0891,1105840,1756,1775.142857142857,14393,6,NA
2022-06-10,392,50,442,477.7142857142857,21357,22350.14285714286,21325238,1759,0.0824,0.0885,1107391,1551,1641.142857142857,14404,11,NA
2022-06-11,381,58,439,467.42857142857144,31982,23013.428571428572,21357220,2281,0.0713,0.08460000000000001,1109279,1888,1572.5714285714287,14411,7,NA
2022-06-12,374,51,425,458.7142857142857,18280,21800.85714285714,21375500,1488,0.0814,0.0859,1110422,1143,1525.7142857142858,NA,NA,NA
2022-06-13,374,42,416,450.42857142857144,15237,22178.428571428572,21390737,1260,0.0827,0.0812,1111364,942,1495,NA,NA,NA
2022-06-14,350,44,394,436.42857142857144,14776,20527.85714285714,21405513,1234,0.08349999999999999,0.0839,1112705,1341,1425.7142857142858,14427,NA,NA
2022-06-15,345,37,382,423.2857142857143,19137,21067.85714285714,21424650,1433,0.07490000000000001,0.0793,1113849,1144,1395,14435,8,NA
2022-06-16,363,35,398,413.7142857142857,25799,20938.285714285714,21450449,1995,0.07730000000000001,0.0791,1115482,1633,1377.4285714285713,14444,9,NA
2022-06-17,354,36,390,406.2857142857143,25386,21513.85714285714,21475835,2274,0.08960000000000001,0.0801,1117397,1915,1429.4285714285713,14452,8,NA
2022-06-18,354,37,391,399.42857142857144,25694,20615.571428571428,21501529,1576,0.0613,0.0787,1118785,1388,1358,14462,10,NA
2022-06-19,324,41,365,390.85714285714283,20906,20990.714285714286,21522435,1301,0.0622,0.0759,1119773,988,1335.857142857143,NA,NA,NA
2022-06-20,334,47,381,385.85714285714283,10268,20280.85714285714,21532703,1138,0.1108,0.08,1120627,854,1323.2857142857142,NA,NA,NA
2022-06-21,357,51,408,387.85714285714283,16089,20468.428571428572,21548792,909,0.0565,0.0761,1121332,705,1232.4285714285713,NA,NA,NA
2022-06-22,384,54,438,395.85714285714283,19427,20509.85714285714,21568219,1378,0.0709,0.0755,1122792,1460,1277.5714285714287,14485,NA,NA
2022-06-23,375,52,427,400,24666,20348,21592885,1930,0.0782,0.0757,1124390,1598,1272.5714285714287,14489,4,NA
2022-06-24,377,51,428,405.42857142857144,25621,20381.571428571428,21618506,1982,0.0774,0.0739,1126088,1698,1241.5714285714287,14493,4,NA
2022-06-25,390,50,440,412.42857142857144,26754,20533,21645260,1910,0.07139999999999999,0.0754,1127722,1634,1276.7142857142858,14498,5,NA
2022-06-26,409,41,450,424.57142857142856,21560,20626.428571428572,21666820,1721,0.07980000000000001,0.0779,1128954,1232,1311.5714285714287,NA,NA,NA
2022-06-27,410,43,453,434.85714285714283,9679,20542.285714285714,21676499,1206,0.1246,0.07980000000000001,1129910,956,1326.142857142857,NA,NA,NA
2022-06-28,412,45,457,441.85714285714283,18013,20817.14285714286,21694512,1544,0.0857,0.084,1131371,1461,1434.142857142857,14511,NA,NA
2022-06-29,407,48,455,444.2857142857143,19699,20856,21714211,1683,0.08539999999999999,0.0861,1132805,1434,1430.4285714285713,14517,6,NA
2022-06-30,405,49,454,448.14285714285717,22411,20533.85714285714,21736622,1961,0.0875,0.0874,1134521,1716,1447.2857142857142,14522,5,NA
2022-07-01,397,54,451,451.42857142857144,27444,20794.285714285714,21764066,2130,0.0776,0.0874,1136317,1796,1461.2857142857142,14527,5,NA
2022-07-02,386,49,435,450.7142857142857,21940,20106.571428571428,21786006,1762,0.0803,0.08869999999999999,1137909,1592,1455.2857142857142,14538,11,NA
2022-07-03,395,43,438,449,13738,18989.14285714286,21799744,1557,0.1133,0.0935,1139060,1151,1443.7142857142858,NA,NA,NA
2022-07-04,410,46,456,449.42857142857144,13827,19581.714285714286,21813571,2117,0.15310000000000001,0.09759999999999999,1140205,1145,1470.7142857142858,NA,NA,NA
2022-07-05,390,49,439,446.85714285714283,10664,18531.85714285714,21824235,1088,0.102,0.0999,1140986,781,1373.5714285714287,NA,NA,NA
2022-07-06,416,55,471,449.14285714285717,15191,17887.85714285714,21839426,1199,0.0789,0.099,1142366,1380,1365.857142857143,14559,NA,NA
2022-07-07,459,56,515,457.85714285714283,20195,17571.285714285714,21859621,1388,0.0687,0.09630000000000001,1143571,1205,1292.857142857143,14561,2,NA
2022-07-08,472,64,536,470,24952,17215.285714285714,21884573,2162,0.0866,0.09759999999999999,1145444,1873,1303.857142857143,14568,7,NA
2022-07-09,487,66,553,486.85714285714283,24116,17526.14285714286,21908689,2254,0.0935,0.09949999999999999,1147362,1918,1350.4285714285713,14571,3,NA
2022-07-10,483,53,536,500.85714285714283,26487,19347.428571428572,21935176,1847,0.0697,0.0932,1148684,1322,1374.857142857143,NA,NA,NA
2022-07-11,506,55,561,515.8571428571429,9644,18749.85714285714,21944820,1269,0.1316,0.0902,1149675,991,1352.857142857143,NA,NA,NA
2022-07-12,499,56,555,532.4285714285714,17828,19773.285714285714,21962648,1501,0.0842,0.0876,1151423,1748,1491,14585,NA,NA
2022-07-13,487,61,548,543.4285714285714,18935,20308.14285714286,21981583,1952,0.10310000000000001,0.0911,1153203,1780,1548.142857142857,14594,9,NA
2022-07-14,484,65,549,548.2857142857143,24639,20943,22006222,2210,0.0897,0.0941,1154979,1776,1629.7142857142858,14599,5,NA
2022-07-15,494,62,556,551.1428571428571,24536,20883.571428571428,22030758,1963,0.08,0.0931,1156761,1782,1616.7142857142858,14609,10,NA
2022-07-16,482,58,540,549.2857142857143,26323,21198.85714285714,22057081,2027,0.077,0.0908,1158585,1824,1603.2857142857142,14614,5,NA
2022-07-17,462,55,517,546.5714285714286,20640,20363.571428571428,22077721,1745,0.08449999999999999,0.0929,1159870,1285,1598,NA,NA,NA
2022-07-18,467,60,527,541.7142857142857,9758,20379.85714285714,22087479,1421,0.1456,0.0949,1160942,1072,1609.5714285714287,NA,NA,NA
2022-07-19,481,62,543,540,16256,20155.285714285714,22103735,1360,0.0837,0.09480000000000001,1162099,1157,1525.142857142857,14627,NA,NA
2022-07-20,490,52,542,539.1428571428571,15178,19618.571428571428,22118913,1901,0.1252,0.098,1164135,2036,1561.7142857142858,14629,2,NA
2022-07-21,495,59,554,539.8571428571429,17586,18611,22136499,2349,0.1336,0.1042,1166193,2058,1602,14636,7,NA
2022-07-22,525,49,574,542.4285714285714,22299,18291.428571428572,22158798,1859,0.0834,0.1047,1167922,1729,1594.4285714285713,14644,8,NA
2022-07-23,511,59,570,546.7142857142857,16735,16921.714285714286,22175533,2057,0.1229,0.11130000000000001,1169781,1859,1599.4285714285713,14652,8,NA
2022-07-24,496,59,555,552.1428571428571,22849,17237.285714285714,22198382,1439,0.063,0.1082,1170839,1058,1567,NA,NA,NA
2022-07-25,511,59,570,558.2857142857143,9975,17268.285714285714,22208357,1454,0.1458,0.1082,1171947,1108,1572.142857142857,NA,NA,NA
2022-07-26,522,46,568,561.8571428571429,18981,17657.571428571428,22227338,1633,0.086,0.10859999999999999,1173854,1907,1679.2857142857142,14673,NA,NA
2022-07-27,545,67,612,571.8571428571429,21833,18608.285714285714,22249171,1940,0.0889,0.10339999999999999,1175517,1663,1626,14693,20,NA
2022-07-28,564,57,621,581.4285714285714,20403,19010.714285714286,22269574,2199,0.10779999999999999,0.09970000000000001,1177492,1975,1614.142857142857,14704,11,NA
2022-07-29,552,57,609,586.4285714285714,18591,18481,22288165,2269,0.122,0.1052,1179405,1913,1640.4285714285713,14704,0,NA
2022-07-30,567,57,624,594.1428571428571,16815,18492.428571428572,22304980,2038,0.12119999999999999,0.105,1181209,1804,1632.5714285714287,14715,11,NA
2022-07-31,537,47,584,598.2857142857143,13800,17199.714285714286,22318780,1757,0.1273,0.11410000000000001,1182443,1234,1657.7142857142858,NA,NA,NA
2022-08-01,549,47,596,602,9831,17179.14285714286,22328611,1400,0.1424,0.1137,1183502,1059,1650.7142857142858,NA,NA,NA
2022-08-02,566,59,625,610.1428571428571,10514,15969.57142857143,22339125,1398,0.133,0.1204,1185185,1683,1618.7142857142858,14726,NA,NA
2022-08-03,564,57,621,611.4285714285714,12653,14658.142857142857,22351778,1760,0.1391,0.1275,1186717,1532,1600,14737,11,NA
2022-08-04,539,65,604,609,17617,14260.142857142857,22369395,2262,0.1284,0.1305,1188690,1973,1599.7142857142858,14737,0,NA
2022-08-05,547,67,614,609.7142857142857,16037,13895.285714285714,22385432,1874,0.11689999999999999,0.1297,1190410,1720,1572.142857142857,14742,5,NA
2022-08-06,537,63,600,606.2857142857143,17587,14005.57142857143,22403019,1691,0.0962,0.12619999999999998,1191962,1552,1536.142857142857,14746,4,NA
2022-08-07,543,60,603,609,12286,13789.285714285714,22415305,1441,0.1173,0.1247,1193041,1079,1514,NA,NA,NA
2022-08-08,549,55,604,610.1428571428571,12901,14227.857142857143,22428206,1415,0.1097,0.1201,1194005,964,1500.4285714285713,NA,NA,NA
2022-08-09,583,60,643,612.7142857142857,13053,14590.57142857143,22441259,1452,0.1112,0.11699999999999999,1195735,1730,1507.142857142857,14761,NA,NA
2022-08-10,563,69,632,614.2857142857143,16180,15094.42857142857,22457439,1986,0.12269999999999999,0.11460000000000001,1197484,1749,1538.142857142857,14772,11,NA
2022-08-11,556,65,621,616.7142857142857,21689,15676.142857142857,22479128,2332,0.1075,0.1116,1199400,1916,1530,14784,12,NA
2022-08-12,560,68,628,618.7142857142857,20602,16328.285714285714,22499730,2248,0.1091,0.1105,1201340,1940,1561.4285714285713,14790,6,NA
2022-08-13,563,66,629,622.8571428571429,14171,15840.285714285714,22513901,1698,0.1198,0.1139,1202880,1540,1559.7142857142858,14794,4,NA
2022-08-14,527,50,577,619.1428571428571,10551,15592.42857142857,22524452,1233,0.11689999999999999,0.1139,1203804,924,1537.5714285714287,NA,NA,NA
2022-08-15,525,60,585,616.4285714285714,11008,15322,22535460,935,0.0849,0.1103,1204473,669,1495.4285714285713,NA,NA,NA
2022-08-16,540,67,607,611.2857142857143,8159,14622.857142857143,22543619,1062,0.13019999999999998,0.113,1205774,1301,1434.142857142857,14815,NA,NA
2022-08-17,526,63,589,605.1428571428571,12230,14058.57142857143,22555849,1473,0.1204,0.1127,1207014,1240,1361.4285714285713,14824,9,NA
2022-08-18,526,61,587,600.2857142857143,16743,13352,22572592,2010,0.1201,0.11449999999999999,1208791,1777,1341.5714285714287,14832,8,NA
2022-08-19,496,57,553,589.5714285714286,15798,12665.714285714286,22588390,1653,0.10460000000000001,0.11380000000000001,1210317,1526,1282.4285714285713,14838,6,NA
2022-08-20,513,58,571,581.2857142857143,12836,12475,22601226,1453,0.11320000000000001,0.11289999999999999,1211634,1317,1250.5714285714287,14845,7,NA
2022-08-21,489,55,544,576.5714285714286,12166,12705.714285714286,22613392,1251,0.10279999999999999,0.1109,1212504,870,1242.857142857143,NA,NA,NA
2022-08-22,494,54,548,571.2857142857143,7445,12196.714285714286,22620837,975,0.131,0.1175,1213200,696,1246.7142857142858,NA,NA,NA
2022-08-23,510,55,565,565.2857142857143,8878,12299.42857142857,22629715,1072,0.1207,0.1161,1214585,1385,1258.7142857142858,14857,NA,NA
2022-08-24,484,61,545,559,11187,12150.42857142857,22640902,1218,0.10890000000000001,0.11449999999999999,1215687,1102,1239,14865,8,NA
2022-08-25,468,58,526,550.2857142857143,955,9895,22641857,77,0.0806,NA,1217056,1369,1180.7142857142858,14876,11,NA
2022-08-26,476,52,528,546.7142857142857,1120,7798.142857142857,22642977,84,0.075,NA,1218315,1259,1142.5714285714287,14882,6,NA
2022-08-27,479,59,538,542,3340,6441.571428571428,22646317,401,0.1201,NA,1219602,1287,1138.2857142857142,14890,8,NA
2022-08-28,438,57,495,535,1820,4963.571428571428,22648137,206,0.11320000000000001,NA,1220351,749,1121,NA,NA,NA
2022-08-29,480,56,536,533.2857142857143,3075,4339.285714285715,22651212,348,0.11320000000000001,NA,1221015,664,1116.4285714285713,NA,NA,NA
2022-08-30,467,57,524,527.4285714285714,1308,3257.8571428571427,22652520,177,0.1353,NA,1222150,1135,1080.7142857142858,14906,NA,NA
2022-08-31,447,62,509,522.2857142857143,1585,1886.142857142857,22654105,243,0.1533,0.113,1223111,961,1060.5714285714287,14919,13,NA
2022-09-01,432,59,491,517.2857142857143,2054,2043.142857142857,22656159,324,0.1577,0.124,1224460,1349,1057.7142857142858,14925,6,NA
2022-09-02,442,57,499,513.1428571428571,2947,2304.1428571428573,22659106,494,0.16760000000000003,0.13720000000000002,1225536,1076,1031.5714285714287,14930,5,NA
2022-09-03,441,57,498,507.42857142857144,2538,2189.5714285714284,22661644,450,0.1773,0.1454,1226697,1161,1013.5714285714286,14937,7,NA
2022-09-04,436,51,487,506.2857142857143,3034,2363,22664678,556,0.1833,0.15539999999999998,1227310,613,994.1428571428571,NA,NA,NA
2022-09-05,452,48,500,501.14285714285717,2629,2299.285714285714,22667307,461,0.1754,0.1643,1227839,529,974.8571428571429,NA,NA,NA
2022-09-06,464,48,512,499.42857142857144,3401,2598.285714285714,22670708,619,0.182,0.1709,1228402,563,893.1428571428571,NA,NA,NA
2022-09-07,500,47,547,504.85714285714283,2633,2748,22673341,626,0.2378,0.183,1229594,1192,926.1428571428571,14957,NA,NA
2022-09-08,474,50,524,509.57142857142856,1404,2655.1428571428573,22674745,306,0.21789999999999998,0.1916,1230484,890,860.5714285714286,14965,8,NA
2022-09-09,493,45,538,515.1428571428571,7936,3367.8571428571427,22682681,1600,0.2016,0.19649999999999998,1231823,1339,898.1428571428571,14977,12,NA
2022-09-10,465,47,512,517.1428571428571,3155,3456,22685836,684,0.2168,0.2021,1233088,1265,913,14986,9,NA
2022-09-11,455,43,498,518.7142857142857,3927,3583.5714285714284,22689763,935,0.23809999999999998,0.20989999999999998,1233723,635,916.1428571428571,NA,NA,NA
2022-09-12,434,43,477,515.4285714285714,3628,3726.285714285714,22693391,870,0.2398,0.2191,1234260,537,917.2857142857143,NA,NA,NA
2022-09-13,442,57,499,513.5714285714286,2176,3551.285714285714,22695567,534,0.24539999999999998,0.22820000000000001,1235285,1025,983.2857142857143,15003,NA,NA
2022-09-14,442,56,498,506.57142857142856,3805,3718.714285714286,22699372,967,0.2541,0.2305,1236299,1014,957.8571428571429,15014,11,NA
2022-09-15,420,51,471,499,1585,3744.5714285714284,22700957,428,0.27,0.23800000000000002,1237529,1230,1006.4285714285714,15023,9,NA
2022-09-16,397,48,445,485.7142857142857,2410,2955.1428571428573,22703367,708,0.2938,0.2511,1238735,1206,987.4285714285714,15030,7,NA
2022-09-17,415,48,463,478.7142857142857,3582,3016.1428571428573,22706949,1057,0.29510000000000003,0.2623,1239719,984,947.2857142857143,15040,10,NA
2022-09-18,392,55,447,471.42857142857144,3441,2946.714285714286,22710390,908,0.2639,0.266,1240285,566,937.4285714285714,NA,NA,NA
2022-09-19,389,55,444,466.7142857142857,3777,2968,22714167,980,0.2595,0.2688,1240817,532,936.7142857142857,NA,NA,NA
2022-09-20,406,53,459,461,2751,3050.1428571428573,22716918,615,0.2236,0.2657,1241702,885,916.7142857142857,15058,NA,NA
2022-09-21,400,49,449,454,3967,3073.285714285714,22720885,1081,0.2725,0.2683,1242666,964,909.5714285714286,15069,11,NA
2022-09-22,396,49,445,450.2857142857143,2191,3159.8571428571427,22723076,544,0.2483,0.2652,1243756,1090,889.5714285714286,15076,7,NA
2022-09-23,423,50,473,454.2857142857143,3319,3289.714285714286,22726395,761,0.2293,0.256,1244747,991,858.8571428571429,15080,4,NA
2022-09-24,411,52,463,454.2857142857143,3907,3336.1428571428573,22730302,1108,0.2836,0.2544,1245732,985,859,15089,9,NA
2022-09-25,463,46,509,463.14285714285717,4892,3543.4285714285716,22735194,1106,0.2261,0.249,1246296,564,858.7142857142857,NA,NA,NA
2022-09-26,415,43,458,465.14285714285717,4486,3644.714285714286,22739680,1126,0.251,0.24780000000000002,1246703,407,840.8571428571429,NA,NA,NA
2022-09-27,393,50,443,462.85714285714283,4314,3868,22743994,958,0.22210000000000002,0.2475,1247432,729,818.5714285714286,15105,NA,NA
2022-09-28,384,60,444,462.14285714285717,4040,3878.4285714285716,22748034,1054,0.2609,0.2459,1248321,889,807.8571428571429,15116,11,NA
2022-09-29,380,53,433,460.42857142857144,2856,3973.4285714285716,22750890,655,0.2293,0.2432,1249181,860,775,15119,3,NA
2022-09-30,380,49,429,454.14285714285717,3055,3935.714285714286,22753945,782,0.256,0.247,1250032,851,755,15127,8,NA
2022-10-01,388,48,436,450.2857142857143,5452,4156.428571428572,22759397,1357,0.2489,0.242,1250844,812,730.2857142857143,15130,3,NA
2022-10-02,414,54,468,444.42857142857144,5279,4211.714285714285,22764676,1280,0.2425,0.2444,1251367,523,724.4285714285714,NA,NA,NA
2022-10-03,401,44,445,442.57142857142856,5136,4304.571428571428,22769812,1166,0.22699999999999998,0.24100000000000002,1251732,365,718.4285714285714,NA,NA,NA
2022-10-04,425,45,470,446.42857142857144,4637,4350.714285714285,22774449,1072,0.23120000000000002,0.24230000000000002,1252358,626,703.7142857142857,15140,NA,NA
2022-10-05,420,44,464,449.2857142857143,5631,4578,22780080,1124,0.1996,0.2335,1253043,685,674.5714285714286,15146,6,NA
2022-10-06,430,43,473,455,3145,4619.285714285715,22783225,699,0.2223,0.2325,1253880,837,671.2857142857143,15147,1,NA
2022-10-07,411,52,463,459.85714285714283,4547,4832.428571428572,22787772,1166,0.2564,0.23260000000000003,1254665,785,661.8571428571429,15151,4,NA
2022-10-08,393,45,438,460.14285714285717,6402,4968.142857142857,22794174,1396,0.2181,0.2281,1255384,719,648.5714285714286,15155,4,NA
2022-10-09,360,38,398,450.14285714285717,5048,4935.142857142857,22799222,1183,0.23440000000000003,0.22699999999999998,1255803,419,633.7142857142857,NA,NA,NA
2022-10-10,372,45,417,446.14285714285717,6075,5069.285714285715,22805297,1325,0.2181,0.2257,1256162,359,632.8571428571429,NA,NA,NA
2022-10-11,395,43,438,441.57142857142856,7385,5461.857142857143,22812682,1372,0.1858,0.2192,1256576,414,602.5714285714286,NA,NA,NA
2022-10-12,397,43,440,438.14285714285717,7926,5789.714285714285,22820608,995,0.1255,0.2086,1257358,782,616.4285714285714,15183,NA,NA
2022-10-13,388,39,427,431.57142857142856,3765,5878.285714285715,22824373,808,0.2146,0.2076,1258064,706,597.7142857142857,15192,9,NA
2022-10-14,401,38,439,428.14285714285717,5434,6005,22829807,794,0.1461,0.1918,1258813,749,592.5714285714286,15197,5,NA
2022-10-15,386,39,425,426.2857142857143,6043,5953.714285714285,22835850,1055,0.1746,0.1856,1259596,783,601.7142857142857,15206,9,NA
2022-10-16,382,40,422,429.7142857142857,7282,6272.857142857143,22843132,1304,0.1791,0.1777,1260022,426,602.7142857142857,NA,NA,NA
2022-10-17,390,44,434,432.14285714285717,7660,6499.285714285715,22850792,1176,0.1535,0.1685,1260407,385,606.4285714285714,NA,NA,NA
